s_m,s_over_B,q_kPa,ds_mm,relaxed,wall_s
0.0211875,0.01059375,201.86736,0.005,0,179.545764
0.0211925,0.01059625,201.886094,0.005,0,179.862103
0.0211975,0.01059875,201.904764,0.005,0,180.26097
0.0212025,0.01060125,201.923453,0.005,0,180.549584
0.0212075,0.01060375,201.942097,0.005,0,180.796047
0.0212125,0.01060625,201.960709,0.01,0,181.122249
0.0212225,0.01061125,202.126741,0.01,1,182.400831
0.0212275,0.01061375,202.062633,0.005,1,185.814069
0.0212325,0.01061625,202.138085,0.005,1,187.183166
0.021235,0.0106175,202.12883,0.0025,1,190.192283
0.0212375,0.01061875,202.162292,0.0025,1,191.697767
0.02124,0.01062,202.168365,0.0025,1,193.143056
0.0212425,0.01062125,202.199592,0.0025,1,194.43646
0.021245,0.0106225,202.176475,0.0025,1,195.862405
0.0212475,0.01062375,202.211162,0.005,1,197.178687
0.02125,0.010625,202.197786,0.0025,1,200.673216
0.0212525,0.01062625,202.23089,0.0025,1,201.962494
0.021255,0.0106275,202.265497,0.0025,1,203.114967
0.0212575,0.01062875,202.243111,0.0025,1,204.349213
0.02126,0.01063,202.277312,0.0025,1,205.465703
0.0212625,0.01063125,202.253808,0.005,1,206.697449
0.0212675,0.01063375,202.322824,0.005,1,208.043488
0.0212725,0.01063625,202.162504,0.005,1,210.157937
0.0212775,0.01063875,202.265363,0.005,1,211.283533
0.0212825,0.01064125,202.239265,0.005,0,211.528747
0.0212875,0.01064375,202.256319,0.005,0,212.361805
0.0212925,0.01064625,202.274437,0.01,0,213.367892
0.0213025,0.01065125,202.309665,0.01,0,214.251142
0.0213125,0.01065625,202.344892,0.01,0,214.987161
0.0213225,0.01066125,202.380073,0.01,0,215.735458
0.0213325,0.01066625,202.415048,0.01,0,216.462183
0.0213425,0.01067125,202.450071,0.01,0,217.163185
0.0213525,0.01067625,202.485236,0.02,0,217.919867
0.0213725,0.01068625,202.555293,0.02,0,218.737629
0.0213925,0.01069625,202.624417,0.02,0,219.874999
0.0214125,0.01070625,202.693867,0.02,0,220.670454
